iteration,makespan
881,83311
882,83245
883,83160
884,83074
885,83002
886,82976
887,82922
888,82828
889,82756
890,82743
891,82736
892,82666
893,82598
894,82574
895,82550
896,82533
897,82457
898,82422
899,82365
900,82267
901,82260
902,82245
903,82205
904,82116
905,82094
906,82080
907,82078
908,82005
909,81972
910,81942
911,81876
912,81853
913,81810
914,81751
915,81718
916,81639
917,81584
918,81494
919,81458
920,81407
921,81362
922,81278
923,81183
924,81131
925,81035
926,80945
927,80884
928,80857
929,80780
930,80689
931,80630
932,80563
933,80522
934,80495
935,80408
936,80358
937,80328
938,80307
939,80299
940,80288
941,80252
942,80197
943,80158
944,80093
945,80088
946,79997
947,79905
948,79852
949,79806
950,79754
951,79749
952,79655
953,79618
954,79612
955,79573
956,79503
957,79441
958,79422
959,79353
960,79294
961,79244
962,79212
963,79132
964,79040
965,78994
966,78979
967,78888
968,78868
969,78835
970,78834
971,78813
972,78741
973,78690
974,78594
975,78572
976,78472
977,78426
978,78386
979,78289
980,78237
981,78221
982,78121
983,78117
984,78050
985,78005
986,77984
987,77934
988,77882
989,77864
990,77827
991,77748
992,77741
993,77706
994,77692
995,77643
996,77616
997,77533
998,77442
999,77394
1000,77332
1001,77233
1002,77160
1003,77061
1004,77009
1005,76958
1006,76876
1007,76824
1008,76781
1009,76756
1010,76658
1011,76609
1012,76511
1013,76455
1014,76423
1015,76357
1016,76315
1017,76263
1018,76249
1019,76228
1020,76217
1021,76166
1022,76152
1023,76093
1024,76037
1025,76005
1026,75998
1027,75970
1028,75900
1029,75807
1030,75732
1031,75721
1032,75673
1033,75650
1034,75632
1035,75583
1036,75526
1037,75468
1038,75414
1039,75320
1040,75244
1041,75153
1042,75135
1043,75054
1044,74991
1045,74962
1046,74961
1047,74892
1048,74851
1049,74788
1050,74780
1051,74779
1052,74683
1053,74600
1054,74500
1055,74423
1056,74412
1057,74397
1058,74343
1059,74284
1060,74190
1061,74137
1062,74095
1063,73995
1064,73980
1065,73972
1066,73929
1067,73866
1068,73783
1069,73719
1070,73642
1071,73598
1072,73521
1073,73483
1074,73454
1075,73360
1076,73324
1077,73286
1078,73224
1079,73135
1080,73067
1081,72994
1082,72992
1083,72924
1084,72851
1085,72765
1086,72693
1087,72593
1088,72523
1089,72521
1090,72455
1091,72360
1092,72274
1093,72239
1094,72182
1095,72181
1096,72155
1097,72075
1098,71988
1099,71900
1100,71865
1101,71778
1102,71714
1103,71630
1104,71579
1105,71488
1106,71407
1107,71359
1108,71288
1109,71250
1110,71162
1111,71113
1112,71112
1113,71095
1114,71050
1115,71028
1116,70964
1117,70945
1118,70910
1119,70834
1120,70818
1121,70786
1122,70748
1123,70662
1124,70604
1125,70526
1126,70512
1127,70474
1128,70380
1129,70331
1130,70258
1131,70206
1132,70169
1133,70096
1134,70044
1135,70041
1136,69972
1137,69880
1138,69871
1139,69849
1140,69811
1141,69791
1142,69786
1143,69706
1144,69653
1145,69578
1146,69491
1147,69402
1148,69399
1149,69347
1150,69308
1151,69229
1152,69154
1153,69093
1154,69072
1155,69052
1156,69019
1157,68953
1158,68939
1159,68897
1160,68885
1161,68884
1162,68835
1163,68752
1164,68747
1165,68738
1166,68695
1167,68647
1168,68592
1169,68502
1170,68436
1171,68377
1172,68310
1173,68231
1174,68138
1175,68125
1176,68105
1177,68021
1178,67922
1179,67897
1180,67819
1181,67741
1182,67682
1183,67679
1184,67602
1185,67547
1186,67492
1187,67401
1188,67398
1189,67336
1190,67242
1191,67164
1192,67067
1193,66978
1194,66889
1195,66831
1196,66776
1197,66723
1198,66692
1199,66595
1200,66523
1201,66436
1202,66422
1203,66419
1204,66411
1205,66353
1206,66338
1207,66242
1208,66188
1209,66167
1210,66152
1211,66128
1212,66078
1213,66074
1214,65977
1215,65890
1216,65889
1217,65795
1218,65697
1219,65672
1220,65606
1221,65553
1222,65515
1223,65475
1224,65392
1225,65356
1226,65280
1227,65221
1228,65139
1229,65095
1230,65064
1231,65046
1232,65018
1233,65013
1234,64925
1235,64912
1236,64907
1237,64864
1238,64783
1239,64752
1240,64680
1241,64668
1242,64592
1243,64528
1244,64476
1245,64473
1246,64384
1247,64307
1248,64230
1249,64136
1250,64100
1251,64073
1252,64054
1253,64051
1254,64038
1255,64013
1256,64010
1257,63978
1258,63902
1259,63837
1260,63820
1261,63745
1262,63667
1263,63603
1264,63602
1265,63556
1266,63524
1267,63450
1268,63431
1269,63413
1270,63409
1271,63352
1272,63343
1273,63322
1274,63322
