iteration,makespan
1167,66661
1168,66599
1169,66556
1170,66471
1171,66390
1172,66372
1173,66296
1174,66202
1175,66154
1176,66063
1177,65963
1178,65939
1179,65897
1180,65799
1181,65739
1182,65647
1183,65585
1184,65488
1185,65405
1186,65360
1187,65311
1188,65271
1189,65239
1190,65178
1191,65151
1192,65096
1193,65075
1194,64981
1195,64952
1196,64896
1197,64799
1198,64752
1199,64671
1200,64597
1201,64587
1202,64499
1203,64480
1204,64446
1205,64403
1206,64379
1207,64330
1208,64328
1209,64315
1210,64264
1211,64227
1212,64163
1213,64105
1214,64039
1215,63990
1216,63898
1217,63885
1218,63797
1219,63735
1220,63657
1221,63568
1222,63535
1223,63508
1224,63442
1225,63396
1226,63365
1227,63290
1228,63218
1229,63181
1230,63139
1231,63083
1232,63058
1233,63013
1234,62970
1235,62937
1236,62937
