iteration,makespan
907,81864
908,81852
909,81832
910,81805
911,81768
912,81748
913,81683
914,81659
915,81605
916,81531
917,81480
918,81400
919,81305
920,81261
921,81199
922,81148
923,81077
924,81033
925,80951
926,80877
927,80866
928,80848
929,80768
930,80720
931,80682
932,80652
933,80567
934,80467
935,80458
936,80405
937,80305
938,80224
939,80148
940,80099
941,80088
942,80074
943,80060
944,79968
945,79946
946,79871
947,79792
948,79736
949,79717
950,79624
951,79550
952,79531
953,79461
954,79363
955,79282
956,79269
957,79174
958,79110
959,79029
960,78930
961,78918
962,78880
963,78858
964,78825
965,78824
966,78795
967,78769
968,78670
969,78652
970,78589
971,78505
972,78485
973,78444
974,78404
975,78391
976,78376
977,78371
978,78336
979,78253
980,78205
981,78133
982,78108
983,78021
984,77964
985,77960
986,77894
987,77861
988,77816
989,77763
990,77672
991,77646
992,77566
993,77480
994,77386
995,77330
996,77279
997,77220
998,77157
999,77141
1000,77042
1001,77019
1002,76927
1003,76871
1004,76796
1005,76712
1006,76685
1007,76652
1008,76595
1009,76583
1010,76576
1011,76566
1012,76551
1013,76529
1014,76508
1015,76435
1016,76427
1017,76413
1018,76322
1019,76254
1020,76232
1021,76178
1022,76145
1023,76120
1024,76084
1025,76001
1026,75960
1027,75925
1028,75864
1029,75823
1030,75750
1031,75658
1032,75609
1033,75552
1034,75522
1035,75431
1036,75403
1037,75388
1038,75313
1039,75217
1040,75119
1041,75033
1042,74943
1043,74900
1044,74885
1045,74829
1046,74798
1047,74709
1048,74616
1049,74531
1050,74495
1051,74397
1052,74378
1053,74328
1054,74296
1055,74295
1056,74224
1057,74223
1058,74212
1059,74142
1060,74050
1061,73985
1062,73922
1063,73915
1064,73837
1065,73774
1066,73757
1067,73724
1068,73658
1069,73568
1070,73513
1071,73510
1072,73490
1073,73455
1074,73394
1075,73319
1076,73256
1077,73162
1078,73108
1079,73064
1080,72997
1081,72911
1082,72897
1083,72878
1084,72850
1085,72818
1086,72779
1087,72778
1088,72768
1089,72721
1090,72665
1091,72579
1092,72543
1093,72495
1094,72456
1095,72410
1096,72312
1097,72284
1098,72205
1099,72141
1100,72122
1101,72053
1102,72010
1103,71916
1104,71844
1105,71828
1106,71806
1107,71738
1108,71710
1109,71642
1110,71563
1111,71514
1112,71507
1113,71424
1114,71395
1115,71319
1116,71296
1117,71204
1118,71110
1119,71085
1120,71025
1121,71016
1122,70921
1123,70830
1124,70779
1125,70719
1126,70703
1127,70620
1128,70562
1129,70503
1130,70433
1131,70407
1132,70310
1133,70282
1134,70209
1135,70156
1136,70068
1137,70014
1138,69976
1139,69948
1140,69938
1141,69842
1142,69773
1143,69741
1144,69680
1145,69643
1146,69612
1147,69513
1148,69480
1149,69394
1150,69316
1151,69298
1152,69240
1153,69156
1154,69080
1155,69063
1156,69060
1157,69054
1158,69040
1159,69007
1160,68997
1161,68954
1162,68952
1163,68907
1164,68819
1165,68800
1166,68736
1167,68727
1168,68634
1169,68592
1170,68584
1171,68505
1172,68469
1173,68437
1174,68387
1175,68376
1176,68371
1177,68325
1178,68256
1179,68193
1180,68165
1181,68122
1182,68031
1183,67941
1184,67860
1185,67841
1186,67837
1187,67818
1188,67774
1189,67754
1190,67674
1191,67608
1192,67605
1193,67522
1194,67493
1195,67413
1196,67338
1197,67315
1198,67314
1199,67300
1200,67245
1201,67220
1202,67142
1203,67069
1204,67041
1205,66988
1206,66945
1207,66854
1208,66836
1209,66761
1210,66740
1211,66653
1212,66590
1213,66517
1214,66431
1215,66368
1216,66345
1217,66312
1218,66224
1219,66145
1220,66128
1221,66031
1222,65945
1223,65921
1224,65864
1225,65857
1226,65777
1227,65715
1228,65699
1229,65674
1230,65589
1231,65506
1232,65408
1233,65334
1234,65303
1235,65265
1236,65230
1237,65213
1238,65194
1239,65114
1240,65101
1241,65053
1242,65051
1243,65002
1244,64903
1245,64901
1246,64826
1247,64781
1248,64764
1249,64724
1250,64682
1251,64640
1252,64551
1253,64524
1254,64479
1255,64383
1256,64291
1257,64288
1258,64210
1259,64128
1260,64052
1261,63993
1262,63893
1263,63832
1264,63792
1265,63777
1266,63709
1267,63705
1268,63652
1269,63581
1270,63502
1271,63437
1272,63437
