iteration,makespan
652,93357
653,93351
654,93329
655,93242
656,93206
657,93169
658,93108
659,93075
660,93070
661,92989
662,92945
663,92869
664,92851
665,92754
666,92738
667,92734
668,92689
669,92604
670,92509
671,92425
672,92417
673,92373
674,92336
675,92269
676,92202
677,92128
678,92094
679,92079
680,92008
681,91937
682,91906
683,91903
684,91884
685,91798
686,91771
687,91767
688,91686
689,91657
690,91619
691,91589
692,91577
693,91481
694,91472
695,91457
696,91405
697,91373
698,91364
699,91354
700,91329
701,91277
702,91230
703,91188
704,91162
705,91150
706,91116
707,91063
708,91059
709,91047
710,90962
711,90893
712,90793
713,90699
714,90674
715,90658
716,90605
717,90507
718,90492
719,90392
720,90326
721,90283
722,90261
723,90163
724,90119
725,90093
726,90087
727,89996
728,89989
729,89983
730,89919
731,89887
732,89860
733,89776
734,89768
735,89747
736,89738
737,89667
738,89598
739,89514
740,89502
741,89462
742,89370
743,89285
744,89244
745,89216
746,89166
747,89164
748,89083
749,89010
750,88931
751,88862
752,88815
753,88770
754,88678
755,88676
756,88657
757,88608
758,88580
759,88556
760,88476
761,88448
762,88423
763,88369
764,88345
765,88259
766,88206
767,88132
768,88072
769,88042
770,87950
771,87874
772,87775
773,87762
774,87727
775,87639
776,87591
777,87513
778,87442
779,87382
780,87308
781,87273
782,87247
783,87201
784,87127
785,87083
786,87060
787,86964
788,86947
789,86847
790,86799
791,86724
792,86671
793,86583
794,86581
795,86530
796,86503
797,86480
798,86398
799,86366
800,86334
801,86306
802,86264
803,86204
804,86138
805,86080
806,86014
807,85978
808,85925
809,85888
810,85853
811,85824
812,85814
813,85732
814,85661
815,85582
816,85506
817,85482
818,85385
819,85294
820,85246
821,85237
822,85164
823,85162
824,85100
825,85020
826,85002
827,84959
828,84867
829,84864
830,84773
831,84752
832,84690
833,84605
834,84562
835,84483
836,84429
837,84351
838,84349
839,84325
840,84297
841,84295
842,84288
843,84208
844,84201
845,84153
846,84123
847,84090
848,84014
849,83925
850,83906
851,83811
852,83763
853,83669
854,83636
855,83569
856,83481
857,83418
858,83417
859,83397
860,83355
861,83348
862,83321
863,83289
864,83209
865,83195
866,83117
867,83039
868,82988
869,82939
870,82873
871,82776
872,82733
873,82726
874,82628
875,82553
876,82480
877,82438
878,82423
879,82393
880,82351
881,82326
882,82264
883,82235
884,82180
885,82161
886,82146
887,82129
888,82107
889,82013
890,81971
891,81913
892,81837
893,81823
894,81768
895,81718
896,81654
897,81576
898,81563
899,81560
900,81554
901,81546
902,81447
903,81378
904,81343
905,81338
906,81278
907,81235
908,81135
909,81096
910,81027
911,80965
912,80946
913,80854
914,80791
915,80752
916,80707
917,80685
918,80610
919,80545
920,80478
921,80449
922,80445
923,80370
924,80271
925,80245
926,80207
927,80197
928,80125
929,80071
930,80067
931,79981
932,79908
933,79865
934,79855
935,79762
936,79756
937,79686
938,79611
939,79524
940,79504
941,79479
942,79379
943,79298
944,79202
945,79160
946,79148
947,79067
948,79063
949,79016
950,78954
951,78861
952,78782
953,78756
954,78719
955,78629
956,78574
957,78489
958,78483
959,78396
960,78367
961,78357
962,78332
963,78251
964,78165
965,78125
966,78107
967,78040
968,77941
969,77842
970,77806
971,77766
972,77736
973,77677
974,77659
975,77596
976,77509
977,77495
978,77475
979,77463
980,77395
981,77311
982,77255
983,77165
984,77145
985,77144
986,77112
987,77044
988,76987
989,76942
990,76931
991,76834
992,76761
993,76728
994,76664
995,76645
996,76603
997,76535
998,76455
999,76447
1000,76378
1001,76300
1002,76229
1003,76213
1004,76140
1005,76088
1006,76044
1007,75968
1008,75921
1009,75836
1010,75780
1011,75753
1012,75688
1013,75684
1014,75677
1015,75624
1016,75579
1017,75543
1018,75537
1019,75528
1020,75508
1021,75481
1022,75447
1023,75392
1024,75300
1025,75256
1026,75168
1027,75085
1028,74985
1029,74983
1030,74897
1031,74895
1032,74889
1033,74870
1034,74849
1035,74803
1036,74797
1037,74789
1038,74721
1039,74652
1040,74631
1041,74630
1042,74609
1043,74548
1044,74488
1045,74469
1046,74373
1047,74336
1048,74319
1049,74239
1050,74215
1051,74149
1052,74113
1053,74023
1054,73956
1055,73947
1056,73854
1057,73819
1058,73773
1059,73727
1060,73630
1061,73563
1062,73533
1063,73524
1064,73462
1065,73448
1066,73422
1067,73336
1068,73300
1069,73232
1070,73183
1071,73174
1072,73133
1073,73083
1074,73017
1075,72993
1076,72990
1077,72973
1078,72911
1079,72860
1080,72815
1081,72781
1082,72733
1083,72706
1084,72660
1085,72627
1086,72615
1087,72519
1088,72432
1089,72404
1090,72339
1091,72251
1092,72197
1093,72180
1094,72148
1095,72072
1096,72045
1097,71986
1098,71900
1099,71872
1100,71844
1101,71745
1102,71701
1103,71635
1104,71539
1105,71489
1106,71478
1107,71425
1108,71352
1109,71324
1110,71272
1111,71206
1112,71169
1113,71154
1114,71090
1115,70991
1116,70896
1117,70863
1118,70783
1119,70684
1120,70610
1121,70562
1122,70557
1123,70478
1124,70387
1125,70313
1126,70222
1127,70122
1128,70090
1129,70054
1130,70021
1131,70010
1132,70006
1133,69911
1134,69908
1135,69816
1136,69790
1137,69706
1138,69705
1139,69650
1140,69610
1141,69572
1142,69569
1143,69530
1144,69509
1145,69477
1146,69409
1147,69364
1148,69305
1149,69273
1150,69178
1151,69134
1152,69128
1153,69048
1154,68959
1155,68867
1156,68824
1157,68820
1158,68804
1159,68734
1160,68702
1161,68663
1162,68607
1163,68594
1164,68576
1165,68508
1166,68469
1167,68398
1168,68353
1169,68289
1170,68236
1171,68187
1172,68121
1173,68102
1174,68082
1175,68005
1176,67931
1177,67895
1178,67796
1179,67732
1180,67657
1181,67594
1182,67538
1183,67524
1184,67486
1185,67400
1186,67375
1187,67353
1188,67333
1189,67255
1190,67241
1191,67221
1192,67151
1193,67114
1194,67091
1195,66996
1196,66972
1197,66896
1198,66877
1199,66833
1200,66786
1201,66703
1202,66673
1203,66583
1204,66537
1205,66452
1206,66425
1207,66366
1208,66356
1209,66272
1210,66264
1211,66254
1212,66228
1213,66157
1214,66067
1215,66050
1216,66036
1217,65988
1218,65980
1219,65979
1220,65922
1221,65896
1222,65850
1223,65775
1224,65762
1225,65666
1226,65641
1227,65612
1228,65583
1229,65546
1230,65531
1231,65525
1232,65488
1233,65394
1234,65330
1235,65294
1236,65218
1237,65175
1238,65124
1239,65075
1240,65016
1241,64930
1242,64909
1243,64852
1244,64794
1245,64752
1246,64742
1247,64680
1248,64640
1249,64609
1250,64605
1251,64523
1252,64509
1253,64458
1254,64359
1255,64326
1256,64311
1257,64222
1258,64160
1259,64136
1260,64036
1261,64014
1262,63971
1263,63921
1264,63902
1265,63833
1266,63799
1267,63723
1268,63690
1269,63676
1270,63647
1271,63596
1272,63567
1273,63540
1274,63492
1275,63447
1276,63396
1277,63368
1278,63310
1279,63251
1280,63233
1281,63179
1282,63147
1283,63118
1284,63034
1285,63007
1286,62949
1287,62865
1288,62836
1289,62804
1290,62750
1291,62732
1292,62673
1293,62615
1294,62587
1295,62536
1296,62491
1297,62443
1298,62416
1299,62387
1300,62336
1301,62307
1302,62293
1303,62260
1304,62184
1305,62150
1306,62081
1307,62062
1308,62012
1309,61969
1310,61947
1311,61847
1312,61823
1313,61761
1314,61672
1315,61657
1316,61624
1317,61525
1318,61474
1319,61460
1320,61378
1321,61374
1322,61343
1323,61303
1324,61241
1325,61231
1326,61189
1327,61131
1328,61074
1329,61053
1330,60967
1331,60908
1332,60859
1333,60808
1334,60765
1335,60689
1336,60653
1337,60589
1338,60495
1339,60458
1340,60452
1341,60437
1342,60400
1343,60371
1344,60342
1345,60317
1346,60221
1347,60208
1348,60133
1349,60087
1350,60061
1351,60004
1352,60003
1353,59995
1354,59947
1355,59933
1356,59916
1357,59826
1358,59755
1359,59729
1360,59719
1361,59711
1362,59627
1363,59617
1364,59558
1365,59531
1366,59446
1367,59400
1368,59310
1369,59280
1370,59197
1371,59150
1372,59106
1373,59087
1374,59011
1375,58987
1376,58892
1377,58869
1378,58832
1379,58762
1380,58742
1381,58728
1382,58650
1383,58630
1384,58608
1385,58583
1386,58497
1387,58459
1388,58445
1389,58389
1390,58326
1391,58251
1392,58187
1393,58088
1394,58052
1395,57978
1396,57901
1397,57881
1398,57862
1399,57796
1400,57747
1401,57694
1402,57630
1403,57585
1404,57514
1405,57475
1406,57407
1407,57389
1408,57376
1409,57320
1410,57281
1411,57249
1412,57179
1413,57163
1414,57159
1415,57116
1416,57024
1417,56935
1418,56855
1419,56849
1420,56805
1421,56710
1422,56678
1423,56619
1424,56574
1425,56506
1426,56474
1427,56453
1428,56414
1429,56411
1430,56373
1431,56333
1432,56278
1433,56277
1434,56193
1435,56167
1436,56075
1437,56072
1438,55977
1439,55973
1440,55962
1441,55929
1442,55893
1443,55861
1444,55761
1445,55670
1446,55596
1447,55505
1448,55426
1449,55421
1450,55373
1451,55299
1452,55200
1453,55120
1454,55087
1455,54992
1456,54893
1457,54829
1458,54814
1459,54777
1460,54711
1461,54659
1462,54631
1463,54558
1464,54505
1465,54494
1466,54444
1467,54348
1468,54282
1469,54238
1470,54139
1471,54111
1472,54083
1473,53997
1474,53938
1475,53911
1476,53835
1477,53803
1478,53786
1479,53732
1480,53644
1481,53579
1482,53551
1483,53464
1484,53368
1485,53356
1486,53323
1487,53277
1488,53250
1489,53202
1490,53168
1491,53123
1492,53072
1493,53010
1494,52993
1495,52990
1496,52966
1497,52900
1498,52850
1499,52809
1500,52800
1501,52751
1502,52683
1503,52647
1504,52561
1505,52535
1506,52521
1507,52459
1508,52450
1509,52420
1510,52353
1511,52256
1512,52210
1513,52164
1514,52129
1515,52036
1516,52027
1517,51960
1518,51870
1519,51834
1520,51768
1521,51744
1522,51664
1523,51647
1524,51610
1525,51514
1526,51495
1527,51435
1528,51374
1529,51353
1530,51352
1531,51331
1532,51262
1533,51194
1534,51186
1535,51180
1536,51134
1537,51113
1538,51094
1539,51088
1540,51086
1541,51000
1542,50998
1543,50898
1544,50815
1545,50727
1546,50683
1547,50591
1548,50536
1549,50502
1550,50475
1551,50455
1552,50446
1553,50440
1554,50404
1555,50359
1556,50306
1557,50299
1558,50295
1559,50230
1560,50203
1561,50147
1562,50062
1563,50015
1564,49939
1565,49895
1566,49843
1567,49770
1568,49754
1569,49683
1570,49605
1571,49536
1572,49528
1573,49448
1574,49380
1575,49338
1576,49319
1577,49255
1578,49222
1579,49149
1580,49052
1581,49041
1582,48996
1583,48939
1584,48871
1585,48839
1586,48838
1587,48818
1588,48728
1589,48672
1590,48588
1591,48520
1592,48508
1593,48488
1594,48474
1595,48387
1596,48324
1597,48306
1598,48247
1599,48217
1600,48177
1601,48141
1602,48042
1603,47943
1604,47876
1605,47858
1606,47818
1607,47732
1608,47651
1609,47626
1610,47616
1611,47587
1612,47500
1613,47494
1614,47409
1615,47354
1616,47264
1617,47227
1618,47201
1619,47122
1620,47029
1621,46967
1622,46920
1623,46916
1624,46835
1625,46823
1626,46781
1627,46685
1628,46604
1629,46504
1630,46479
1631,46459
1632,46372
1633,46297
1634,46227
1635,46221
1636,46128
1637,46118
1638,46075
1639,46002
1640,45916
1641,45912
1642,45858
1643,45786
1644,45776
1645,45738
1646,45712
1647,45613
1648,45538
1649,45534
1650,45505
1651,45438
1652,45373
1653,45298
1654,45276
1655,45231
1656,45192
1657,45129
1658,45037
1659,45018
1660,44956
1661,44887
1662,44848
1663,44748
1664,44705
1665,44645
1666,44640
1667,44605
1668,44536
1669,44437
1670,44429
1671,44423
1672,44420
1673,44407
1674,44329
1675,44265
1676,44215
1677,44160
1678,44146
1679,44070
1680,44012
1681,43970
1682,43876
1683,43854
1684,43837
1685,43822
1686,43803
1687,43748
1688,43719
1689,43657
1690,43632
1691,43590
1692,43560
1693,43545
1694,43503
1695,43430
1696,43355
1697,43257
1698,43250
1699,43207
1700,43110
1701,43044
1702,42995
1703,42944
1704,42866
1705,42788
1706,42774
1707,42694
1708,42662
1709,42635
1710,42628
1711,42586
1712,42566
1713,42565
1714,42502
1715,42414
1716,42347
1717,42314
1718,42220
1719,42172
1720,42077
1721,42058
1722,41969
1723,41893
1724,41860
1725,41830
1726,41782
1727,41775
1728,41695
1729,41688
1730,41686
1731,41658
1732,41634
1733,41632
1734,41554
1735,41500
1736,41421
1737,41378
1738,41293
1739,41231
1740,41210
1741,41119
1742,41116
1743,41024
1744,40981
1745,40963
1746,40883
1747,40821
1748,40819
1749,40746
1750,40737
1751,40689
1752,40598
1753,40501
1754,40477
1755,40401
1756,40322
1757,40251
1758,40169
1759,40159
1760,40130
1761,40095
1762,40058
1763,40005
1764,39969
1765,39903
1766,39845
1767,39779
1768,39719
1769,39677
1770,39649
1771,39617
1772,39585
1773,39503
1774,39480
1775,39453
1776,39402
1777,39400
1778,39312
1779,39259
1780,39184
1781,39136
1782,39036
1783,39019
1784,38923
1785,38900
1786,38856
1787,38782
1788,38736
1789,38710
1790,38675
1791,38601
1792,38541
1793,38470
1794,38392
1795,38344
1796,38256
1797,38221
1798,38208
1799,38109
1800,38033
1801,37941
1802,37911
1803,37851
1804,37777
1805,37724
1806,37638
1807,37614
1808,37560
1809,37535
1810,37507
1811,37427
1812,37403
1813,37375
1814,37326
1815,37307
1816,37305
1817,37213
1818,37168
1819,37121
1820,37052
1821,36973
1822,36900
1823,36819
1824,36817
1825,36767
1826,36739
1827,36698
1828,36613
1829,36521
1830,36481
1831,36469
1832,36385
1833,36316
1834,36245
1835,36236
1836,36215
1837,36207
1838,36123
1839,36096
1840,36064
1841,36000
1842,35994
1843,35987
1844,35896
1845,35890
1846,35864
1847,35820
1848,35722
1849,35700
1850,35657
1851,35591
1852,35491
1853,35476
1854,35378
1855,35325
1856,35309
1857,35284
1858,35190
1859,35090
1860,35021
1861,34936
1862,34924
1863,34920
1864,34867
1865,34833
1866,34821
1867,34795
1868,34753
1869,34706
1870,34654
1871,34629
1872,34619
1873,34610
1874,34578
1875,34526
1876,34511
1877,34502
1878,34406
1879,34394
1880,34364
1881,34326
1882,34297
1883,34216
1884,34212
1885,34185
1886,34099
1887,34080
1888,34077
1889,34046
1890,33975
1891,33904
1892,33889
1893,33855
1894,33781
1895,33714
1896,33647
1897,33610
1898,33566
1899,33558
1900,33474
1901,33379
1902,33294
1903,33249
1904,33245
1905,33229
1906,33132
1907,33114
1908,33038
1909,32994
1910,32913
1911,32908
1912,32875
1913,32814
1914,32777
1915,32741
1916,32654
1917,32632
1918,32626
1919,32584
1920,32532
1921,32456
1922,32444
1923,32378
1924,32369
1925,32331
1926,32246
1927,32218
1928,32192
1929,32164
1930,32129
1931,32120
1932,32045
1933,31974
1934,31968
1935,31938
1936,31900
1937,31898
1938,31851
1939,31838
1940,31793
1941,31714
1942,31645
1943,31568
1944,31529
1945,31523
1946,31523
