iteration,makespan
609,94769
610,94687
611,94670
612,94571
613,94503
614,94407
615,94344
616,94245
617,94160
618,94158
619,94089
620,94016
621,93927
622,93864
623,93784
624,93721
625,93692
626,93647
627,93589
628,93531
629,93494
630,93463
631,93430
632,93363
633,93301
634,93253
635,93219
636,93199
637,93130
638,93039
639,93016
640,92993
641,92979
642,92957
643,92872
644,92854
645,92794
646,92732
647,92702
648,92689
649,92627
650,92620
651,92526
652,92499
653,92464
654,92429
655,92423
656,92352
657,92295
658,92220
659,92146
660,92128
661,92058
662,91972
663,91938
664,91848
665,91820
666,91776
667,91678
668,91632
669,91607
670,91605
671,91518
672,91421
673,91410
674,91386
675,91297
676,91202
677,91153
678,91081
679,91061
680,91026
681,91005
682,90998
683,90976
684,90912
685,90885
686,90854
687,90808
688,90720
689,90666
690,90578
691,90493
692,90464
693,90457
694,90419
695,90326
696,90296
697,90228
698,90132
699,90072
700,90043
701,90003
702,89939
703,89930
704,89866
705,89842
706,89776
707,89700
708,89638
709,89587
710,89525
711,89511
712,89505
713,89424
714,89384
715,89317
716,89229
717,89203
718,89144
719,89093
720,89019
721,88989
722,88941
723,88905
724,88879
725,88808
726,88710
727,88639
728,88600
729,88595
730,88551
731,88530
732,88505
733,88416
734,88372
735,88283
736,88273
737,88210
738,88195
739,88146
740,88052
741,87971
742,87948
743,87860
744,87818
745,87804
746,87795
747,87710
748,87709
749,87631
750,87627
751,87589
752,87536
753,87511
754,87424
755,87369
756,87336
757,87242
758,87214
759,87147
760,87066
761,87010
762,86932
763,86896
764,86868
765,86839
766,86764
767,86702
768,86684
769,86602
770,86575
771,86520
772,86432
773,86375
774,86295
775,86289
776,86275
777,86195
778,86113
779,86101
780,86075
781,85995
782,85943
783,85845
784,85752
785,85658
786,85630
787,85615
788,85553
789,85480
790,85391
791,85298
792,85221
793,85123
794,85061
795,84994
796,84934
797,84892
798,84809
799,84798
800,84755
801,84736
802,84660
803,84577
804,84533
805,84532
806,84507
807,84456
808,84401
809,84350
810,84289
811,84261
812,84226
813,84220
814,84149
815,84122
816,84041
817,84037
818,83963
819,83894
820,83849
821,83757
822,83725
823,83714
824,83628
825,83607
826,83575
827,83525
828,83478
829,83413
830,83377
831,83316
832,83293
833,83217
834,83210
835,83116
836,83021
837,82998
838,82907
839,82832
840,82816
841,82813
842,82755
843,82746
844,82720
845,82705
846,82651
847,82638
848,82578
849,82495
850,82457
851,82422
852,82415
853,82403
854,82376
855,82339
856,82317
857,82249
858,82186
859,82099
860,82008
861,82000
862,81997
863,81967
864,81937
865,81852
866,81848
867,81828
868,81821
869,81785
870,81767
871,81759
872,81733
873,81641
874,81637
875,81623
876,81619
877,81599
878,81575
879,81549
880,81472
881,81398
882,81342
883,81324
884,81285
885,81225
886,81202
887,81166
888,81088
889,81085
890,81053
891,81043
892,80964
893,80897
894,80871
895,80860
896,80782
897,80765
898,80714
899,80614
900,80603
901,80576
902,80523
903,80510
904,80473
905,80388
906,80349
907,80271
908,80227
909,80177
910,80158
911,80151
912,80115
913,80018
914,79922
915,79919
916,79836
917,79767
918,79714
919,79697
920,79672
921,79658
922,79574
923,79505
924,79415
925,79405
926,79397
927,79318
928,79263
929,79238
930,79191
931,79145
932,79106
933,79089
934,79066
935,79007
936,78917
937,78828
938,78768
939,78731
940,78668
941,78645
942,78633
943,78599
944,78537
945,78461
946,78362
947,78347
948,78303
949,78215
950,78182
951,78177
952,78152
953,78129
954,78120
955,78109
956,78105
957,78021
958,77988
959,77931
960,77844
961,77765
962,77741
963,77713
964,77685
965,77650
966,77602
967,77549
968,77474
969,77436
970,77410
971,77380
972,77371
973,77286
974,77203
975,77155
976,77123
977,77063
978,76980
979,76892
980,76828
981,76769
982,76672
983,76610
984,76591
985,76517
986,76438
987,76342
988,76245
989,76242
990,76208
991,76200
992,76101
993,76063
994,75982
995,75906
996,75898
997,75888
998,75812
999,75718
1000,75640
1001,75599
1002,75552
1003,75490
1004,75488
1005,75416
1006,75402
1007,75357
1008,75312
1009,75288
1010,75248
1011,75198
1012,75109
1013,75038
1014,74954
1015,74882
1016,74804
1017,74779
1018,74717
1019,74627
1020,74623
1021,74578
1022,74551
1023,74527
1024,74497
1025,74477
1026,74429
1027,74366
1028,74333
1029,74297
1030,74249
1031,74233
1032,74145
1033,74121
1034,74024
1035,73967
1036,73892
1037,73802
1038,73748
1039,73704
1040,73620
1041,73551
1042,73484
1043,73467
1044,73373
1045,73366
1046,73355
1047,73267
1048,73245
1049,73179
1050,73115
1051,73034
1052,73018
1053,72962
1054,72937
1055,72921
1056,72834
1057,72773
1058,72757
1059,72691
1060,72643
1061,72619
1062,72551
1063,72519
1064,72421
1065,72413
1066,72409
1067,72377
1068,72322
1069,72288
1070,72211
1071,72143
1072,72067
1073,72058
1074,72003
1075,71996
1076,71910
1077,71864
1078,71791
1079,71701
1080,71602
1081,71546
1082,71541
1083,71493
1084,71423
1085,71359
1086,71358
1087,71288
1088,71274
1089,71234
1090,71187
1091,71170
1092,71095
1093,71034
1094,71005
1095,70939
1096,70937
1097,70918
1098,70914
1099,70826
1100,70767
1101,70750
1102,70689
1103,70619
1104,70596
1105,70538
1106,70456
1107,70411
1108,70315
1109,70297
1110,70211
1111,70160
1112,70073
1113,70032
1114,69984
1115,69936
1116,69885
1117,69875
1118,69803
1119,69758
1120,69744
1121,69657
1122,69568
1123,69558
1124,69550
1125,69491
1126,69480
1127,69465
1128,69456
1129,69369
1130,69294
1131,69204
1132,69161
1133,69109
1134,69073
1135,69046
1136,68983
1137,68970
1138,68910
1139,68865
1140,68834
1141,68789
1142,68737
1143,68649
1144,68558
1145,68471
1146,68446
1147,68391
1148,68346
1149,68260
1150,68203
1151,68198
1152,68118
1153,68039
1154,67992
1155,67898
1156,67847
1157,67774
1158,67686
1159,67618
1160,67525
1161,67453
1162,67451
1163,67434
1164,67345
1165,67273
1166,67206
1167,67187
1168,67104
1169,67088
1170,67046
1171,66954
1172,66951
1173,66885
1174,66821
1175,66784
1176,66693
1177,66654
1178,66607
1179,66566
1180,66511
1181,66433
1182,66427
1183,66340
1184,66263
1185,66188
1186,66134
1187,66102
1188,66022
1189,66005
1190,65991
1191,65914
1192,65830
1193,65751
1194,65653
1195,65582
1196,65492
1197,65440
1198,65414
1199,65323
1200,65262
1201,65238
1202,65209
1203,65142
1204,65066
1205,64993
1206,64954
1207,64855
1208,64822
1209,64805
1210,64770
1211,64701
1212,64651
1213,64619
1214,64538
1215,64444
1216,64400
1217,64362
1218,64344
1219,64292
1220,64210
1221,64126
1222,64098
1223,64085
1224,63995
1225,63948
1226,63854
1227,63807
1228,63715
1229,63713
1230,63650
1231,63607
1232,63558
1233,63553
1234,63524
1235,63498
1236,63457
1237,63412
1238,63342
1239,63301
1240,63275
1241,63246
1242,63241
1243,63192
1244,63149
1245,63086
1246,63084
1247,62992
1248,62945
1249,62851
1250,62804
1251,62714
1252,62701
1253,62673
1254,62589
1255,62507
1256,62455
1257,62437
1258,62399
1259,62355
1260,62261
1261,62180
1262,62148
1263,62098
1264,62029
1265,61994
1266,61977
1267,61944
1268,61845
1269,61806
1270,61733
1271,61657
1272,61590
1273,61561
1274,61537
1275,61476
1276,61385
1277,61359
1278,61307
1279,61217
1280,61146
1281,61048
1282,60969
1283,60885
1284,60808
1285,60794
1286,60777
1287,60697
1288,60665
1289,60611
1290,60536
1291,60459
1292,60372
1293,60366
1294,60288
1295,60233
1296,60192
1297,60145
1298,60106
1299,60015
1300,59978
1301,59914
1302,59848
1303,59845
1304,59753
1305,59711
1306,59695
1307,59612
1308,59593
1309,59526
1310,59454
1311,59365
1312,59348
1313,59346
1314,59274
1315,59181
1316,59113
1317,59025
1318,58952
1319,58901
1320,58807
1321,58760
1322,58681
1323,58601
1324,58596
1325,58539
1326,58453
1327,58408
1328,58353
1329,58328
1330,58241
1331,58150
1332,58062
1333,58010
1334,57965
1335,57934
1336,57889
1337,57829
1338,57816
1339,57753
1340,57726
1341,57690
1342,57638
1343,57595
1344,57505
1345,57430
1346,57343
1347,57334
1348,57319
1349,57308
1350,57249
1351,57241
1352,57231
1353,57142
1354,57055
1355,57041
1356,56996
1357,56924
1358,56914
1359,56863
1360,56815
1361,56767
1362,56726
1363,56639
1364,56588
1365,56502
1366,56484
1367,56388
1368,56343
1369,56261
1370,56203
1371,56180
1372,56110
1373,56049
1374,56032
1375,55973
1376,55885
1377,55881
1378,55862
1379,55860
1380,55794
1381,55765
1382,55704
1383,55629
1384,55612
1385,55565
1386,55525
1387,55511
1388,55441
1389,55440
1390,55376
1391,55306
1392,55258
1393,55253
1394,55197
1395,55098
1396,55008
1397,54935
1398,54889
1399,54803
1400,54796
1401,54741
1402,54732
1403,54656
1404,54588
1405,54511
1406,54477
1407,54422
1408,54390
1409,54386
1410,54378
1411,54280
1412,54248
1413,54180
1414,54156
1415,54108
1416,54042
1417,54026
1418,53965
1419,53878
1420,53862
1421,53837
1422,53781
1423,53765
1424,53684
1425,53620
1426,53554
1427,53532
1428,53444
1429,53433
1430,53426
1431,53332
1432,53315
1433,53248
1434,53179
1435,53095
1436,53051
1437,52997
1438,52907
1439,52832
1440,52775
1441,52678
1442,52654
1443,52566
1444,52550
1445,52502
1446,52466
1447,52433
1448,52370
1449,52322
1450,52302
1451,52272
1452,52248
1453,52221
1454,52176
1455,52172
1456,52082
1457,52020
1458,51995
1459,51917
1460,51845
1461,51761
1462,51690
1463,51601
1464,51551
1465,51511
1466,51487
1467,51442
1468,51397
1469,51383
1470,51311
1471,51309
1472,51247
1473,51200
1474,51159
1475,51081
1476,50987
1477,50911
1478,50901
1479,50893
1480,50817
1481,50736
1482,50698
1483,50599
1484,50591
1485,50557
1486,50554
1487,50457
1488,50361
1489,50282
1490,50208
1491,50189
1492,50127
1493,50030
1494,49971
1495,49907
1496,49819
1497,49736
1498,49676
1499,49644
1500,49596
1501,49513
1502,49428
1503,49419
1504,49389
1505,49363
1506,49325
1507,49250
1508,49197
1509,49149
1510,49114
1511,49086
1512,49058
1513,49034
1514,48955
1515,48868
1516,48811
1517,48778
1518,48694
1519,48690
1520,48679
1521,48670
1522,48647
1523,48622
1524,48617
1525,48584
1526,48496
1527,48452
1528,48437
1529,48338
1530,48262
1531,48200
1532,48166
1533,48154
1534,48131
1535,48068
1536,48031
1537,47971
1538,47882
1539,47792
1540,47733
1541,47710
1542,47693
1543,47654
1544,47608
1545,47561
1546,47536
1547,47481
1548,47402
1549,47394
1550,47384
1551,47294
1552,47225
1553,47141
1554,47127
1555,47102
1556,47085
1557,47032
1558,46963
1559,46880
1560,46877
1561,46781
1562,46684
1563,46648
1564,46641
1565,46622
1566,46572
1567,46528
1568,46450
1569,46411
1570,46326
1571,46289
1572,46276
1573,46223
1574,46196
1575,46185
1576,46085
1577,46034
1578,46017
1579,45939
1580,45928
1581,45902
1582,45835
1583,45756
1584,45746
1585,45714
1586,45711
1587,45633
1588,45597
1589,45574
1590,45514
1591,45475
1592,45457
1593,45401
1594,45327
1595,45250
1596,45224
1597,45200
1598,45180
1599,45176
1600,45162
1601,45158
1602,45066
1603,45040
1604,45032
1605,45014
1606,44978
1607,44971
1608,44951
1609,44947
1610,44862
1611,44832
1612,44802
1613,44799
1614,44791
1615,44700
1616,44613
1617,44550
1618,44482
1619,44460
1620,44423
1621,44396
1622,44384
1623,44377
1624,44342
1625,44304
1626,44221
1627,44161
1628,44148
1629,44094
1630,44079
1631,44053
1632,44044
1633,43986
1634,43983
1635,43967
1636,43892
1637,43801
1638,43778
1639,43683
1640,43589
1641,43582
1642,43506
1643,43483
1644,43422
1645,43386
1646,43321
1647,43274
1648,43224
1649,43192
1650,43171
1651,43085
1652,43074
1653,43042
1654,42950
1655,42905
1656,42836
1657,42762
1658,42758
1659,42677
1660,42650
1661,42579
1662,42573
1663,42538
1664,42510
1665,42449
1666,42398
1667,42343
1668,42292
1669,42267
1670,42266
1671,42222
1672,42139
1673,42063
1674,42044
1675,42001
1676,41990
1677,41907
1678,41865
1679,41805
1680,41738
1681,41676
1682,41578
1683,41501
1684,41408
1685,41319
1686,41246
1687,41184
1688,41169
1689,41141
1690,41047
1691,40954
1692,40856
1693,40804
1694,40724
1695,40698
1696,40686
1697,40604
1698,40524
1699,40510
1700,40504
1701,40424
1702,40367
1703,40279
1704,40224
1705,40197
1706,40115
1707,40097
1708,40035
1709,39960
1710,39931
1711,39903
1712,39867
1713,39789
1714,39733
1715,39652
1716,39585
1717,39557
1718,39463
1719,39430
1720,39375
1721,39288
1722,39263
1723,39210
1724,39172
1725,39168
1726,39090
1727,39089
1728,39004
1729,38995
1730,38981
1731,38939
1732,38851
1733,38828
1734,38747
1735,38653
1736,38604
1737,38589
1738,38526
1739,38516
1740,38427
1741,38383
1742,38294
1743,38269
1744,38248
1745,38204
1746,38199
1747,38160
1748,38089
1749,37991
1750,37920
1751,37894
1752,37858
1753,37810
1754,37780
1755,37706
1756,37655
1757,37596
1758,37570
1759,37482
1760,37415
1761,37375
1762,37294
1763,37288
1764,37274
1765,37212
1766,37161
1767,37099
1768,37023
1769,36957
1770,36933
1771,36869
1772,36860
1773,36796
1774,36756
1775,36727
1776,36667
1777,36571
1778,36503
1779,36473
1780,36380
1781,36342
1782,36335
1783,36306
1784,36221
1785,36133
1786,36079
1787,35991
1788,35945
1789,35914
1790,35887
1791,35823
1792,35801
1793,35794
1794,35773
1795,35738
1796,35718
1797,35646
1798,35597
1799,35502
1800,35413
1801,35389
1802,35378
1803,35281
1804,35194
1805,35192
1806,35167
1807,35121
1808,35023
1809,34979
1810,34951
1811,34861
1812,34827
1813,34741
1814,34671
1815,34653
1816,34579
1817,34504
1818,34447
1819,34376
1820,34370
1821,34335
1822,34300
1823,34273
1824,34179
1825,34172
1826,34110
1827,34097
1828,34067
1829,34005
1830,33945
1831,33927
1832,33842
1833,33820
1834,33806
1835,33783
1836,33760
1837,33669
1838,33600
1839,33580
1840,33546
1841,33498
1842,33436
1843,33369
1844,33336
1845,33305
1846,33268
1847,33210
1848,33152
1849,33107
1850,33078
1851,33015
1852,32935
1853,32872
1854,32783
1855,32710
1856,32641
1857,32639
1858,32554
1859,32455
1860,32392
1861,32296
1862,32228
1863,32129
1864,32112
1865,32030
1866,32008
1867,31968
1868,31896
1869,31806
1870,31795
1871,31738
1872,31738
